172.18.0.7 - - [01/Mar/2026:07:25:09 +0000] "GET / HTTP/1.0" 200 75055 "-" "Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.7705" "172.18.0.1"
172.18.0.7 - - [01/Mar/2026:10:21:46 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:21:55 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:22:10 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:22:43 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:23:48 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:25:15 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:25:15 +0000] "GET /favicon.ico HTTP/1.0" 502 497 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:25:16 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:25:20 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:25:36 +0000] "GET /ws HTTP/1.0" 502 497 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:25:42 +0000] "GET /favicon.ico HTTP/1.0" 502 497 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:25:43 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:25:46 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:30:18 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:30:18 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:30:20 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:30:22 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:30:27 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:30:35 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:30:54 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:31:25 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:10:32:31 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:00:18 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:02:06 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:08:21 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:08:39 +0000] "GET /favicon.ico HTTP/1.0" 200 8965 "http://localhost/frontend/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:11:06 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:11:40 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:12:48 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:24:44 +0000] "GET /ws HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:39:55 +0000] "GET / HTTP/1.0" 200 8965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:39:57 +0000] "GET /runtime.js HTTP/1.0" 200 1729 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:39:58 +0000] "GET /polyfills.js HTTP/1.0" 200 12980 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:39:58 +0000] "GET /main.js HTTP/1.0" 200 97322 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
172.18.0.7 - - [01/Mar/2026:11:39:59 +0000] "GET /styles.css HTTP/1.0" 200 44267 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0" "-"
